Datetime,base - Site Energy: Total (E) (kWh),base - Site Energy: PV (E) (kWh),OWM Temp,base - Living Space: Indoor Temperature (F),base - Garage: Indoor Temperature (F),base - Unfinished Basement: Indoor Temperature (F),base - Crawlspace: Indoor Temperature (F),base - Unfinished Attic: Indoor Temperature (F),base - Weather: Outdoor Drybulb (F)
2016-01-01 00:30:00,0.564974,0.0,67.82000000000008,75.9991,72.3986,72.0763,72.2931,69.7516,69.8675
2016-01-01 01:30:00,0.426535,0.0,67.69400000000007,75.9997,71.6582,72.2404,72.3736,68.0205,67.7465
2016-01-01 02:30:00,0.362033,0.0,66.61400000000003,75.9063,71.1436,72.3454,72.4066,66.6174,67.064
2016-01-01 03:30:00,0.346694,0.0,67.58600000000007,75.5908,70.7422,72.3865,72.4084,65.4046,67.181
2016-01-01 04:30:00,0.367432,0.0,64.63399999999999,75.22,70.5572,72.3935,72.3966,64.8682,65.864
2016-01-01 05:30:00,0.444919,0.0,65.53399999999999,74.9592,70.3147,72.3635,72.3757,63.8786,65.159
2016-01-01 06:30:00,0.676151,0.0,65.084,74.3933,70.016,72.3531,72.348,62.7335,65.2715
2016-01-01 07:30:00,0.826175,0.058612,67.44200000000001,74.7616,69.9945,72.3425,72.3164,62.5645,66.4595
2016-01-01 08:30:00,0.897485,0.325109,73.00400000000005,75.1509,71.6649,72.3781,72.2849,67.316,70.6865
2016-01-01 09:30:00,1.13916,0.470161,76.82000000000008,75.8105,74.6644,72.3683,72.2741,74.8946,75.23
2016-01-01 10:30:00,1.25432,1.44655,78.80000000000001,75.999,76.6269,72.1965,72.311,81.7375,77.975
2016-01-01 11:30:00,1.29577,2.76158,80.58200000000002,75.999,77.874,72.2435,72.3814,88.3854,79.8395
2016-01-01 12:30:00,1.43405,3.4994,81.46400000000003,75.9977,78.8288,72.1828,72.4694,94.0922,81.0965
2016-01-01 13:30:00,1.65948,3.84834,81.64400000000008,75.996,79.3384,72.0406,72.5799,95.3602,81.569
2016-01-01 14:30:00,1.95084,3.61048,78.09800000000003,75.996,78.8523,71.8277,72.6804,92.7232,79.5755
2016-01-01 15:30:00,1.84142,2.67189,78.9260000000001,75.9968,77.8554,71.6153,72.7752,88.4345,78.581
2016-01-01 16:30:00,1.83585,2.00604,75.56000000000009,75.9967,77.0185,71.7585,72.8479,84.1211,76.9625
2016-01-01 17:30:00,1.9416,1.05375,73.72400000000002,75.997,75.8864,71.8156,72.8995,80.0303,74.489
2016-01-01 18:30:00,1.8662,0.0,73.31000000000009,75.9967,74.8697,71.9198,72.9277,76.4547,73.4825
2016-01-01 19:30:00,1.81378,0.0,73.41800000000009,75.9963,74.2763,72.0049,72.9304,74.498,73.373
2016-01-01 20:30:00,1.85846,0.0,72.86000000000008,75.996,74.0213,72.0098,72.9142,73.4972,73.0925
2016-01-01 21:30:00,1.56306,0.0,73.70600000000003,75.997,73.7021,71.9297,72.89,72.4544,73.3535
2016-01-01 22:30:00,1.16941,0.0,73.63399999999999,75.9976,73.4555,72.1737,72.863,71.815,73.664
2016-01-01 23:30:00,0.810243,0.0,72.734,75.9983,73.282,72.2985,72.8359,71.178,73.109
2016-01-02 00:30:00,0.461598,0.0,71.54600000000005,75.5978,72.9778,72.4887,72.8083,70.0154,72.041
2016-01-02 01:30:00,0.395858,0.0,71.42000000000007,75.036,72.4756,72.6385,72.7791,68.8191,71.4725
2016-01-02 02:30:00,0.361603,0.0,71.36600000000001,74.556,72.2506,72.6707,72.7462,68.5176,71.3885
2016-01-02 03:30:00,0.346694,0.0,70.52000000000007,74.6494,72.1497,72.6653,72.706,67.7834,70.8725
2016-01-02 04:30:00,0.367432,0.0,70.52000000000007,74.2293,71.8075,72.6422,72.6633,67.0665,70.52
2016-01-02 05:30:00,0.45853,0.0,69.49400000000009,74.9682,71.8081,72.618,72.6243,66.9911,69.9215
2016-01-02 06:30:00,0.676151,0.0,70.79000000000002,73.8084,71.7108,72.5885,72.5813,67.3192,70.25
2016-01-02 07:30:00,0.826175,0.074281,72.26600000000002,73.733,71.9387,72.5897,72.5475,68.5672,71.651
2016-01-02 08:30:00,0.897485,0.392483,75.7760000000001,75.0058,73.4523,72.6064,72.5101,71.8342,74.3135
2016-01-02 09:30:00,0.983673,0.660942,76.76600000000002,75.8611,75.6076,72.6427,72.5039,77.2741,76.3535
2016-01-02 10:30:00,1.16482,1.53549,77.792,75.9991,77.0362,72.545,72.5402,82.496,77.3645
2016-01-02 11:30:00,1.77124,2.70917,78.80000000000001,75.9984,77.9452,72.3649,72.6065,87.1178,78.38
2016-01-02 12:30:00,1.4579,3.56703,78.85400000000006,75.9971,78.5005,72.1905,72.6815,90.4439,78.8315
2016-01-02 13:30:00,1.5608,4.03814,80.492,75.9963,78.8582,72.1196,72.7897,92.5798,79.8095
2016-01-02 14:30:00,1.69221,4.33383,78.908,75.9956,78.9324,72.0098,72.8854,93.3755,79.568
2016-01-02 15:30:00,1.83863,4.26823,78.80000000000001,75.9949,78.5301,71.8754,72.9725,92.601,78.845
2016-01-02 16:30:00,1.9965,3.30429,78.04400000000007,75.9947,77.8353,71.7822,73.0526,90.6346,78.359
2016-01-02 17:30:00,2.15505,1.4677,75.39800000000002,75.9968,76.8898,71.7671,73.1184,87.253,76.5005
2016-01-02 18:30:00,2.02551,0.0,73.31000000000009,75.997,75.765,71.8505,73.1613,81.7309,74.18
2016-01-02 19:30:00,1.82754,0.0,71.816,75.9978,74.6949,71.9477,73.1689,77.0467,72.4385
2016-01-02 20:30:00,1.36252,0.0,69.98000000000005,75.9948,73.8191,72.3804,73.1511,73.4538,70.745
2016-01-02 21:30:00,1.14082,0.0,68.48600000000008,75.6535,73.0404,72.6983,73.1218,70.7967,69.1085
2016-01-02 22:30:00,0.981692,0.0,67.4600000000001,75.7742,72.5114,72.6634,73.0867,68.957,67.8875
2016-01-02 23:30:00,0.711728,0.0,65.66000000000008,75.999,72.0191,72.4737,73.0416,67.2123,66.41
2016-01-03 00:30:00,0.493793,0.0,65.53399999999999,75.9997,71.4369,72.5724,72.9952,65.207,65.5865
2016-01-03 01:30:00,0.396314,0.0,66.38000000000005,75.8746,71.0604,72.6635,72.9483,63.9003,66.0275
2016-01-03 02:30:00,0.361603,0.0,66.45200000000008,75.526,71.005,72.6872,72.9003,63.87,66.422
2016-01-03 03:30:00,0.346694,0.0,67.40600000000003,75.2423,71.043,72.6795,72.8507,63.7346,67.0085
2016-01-03 04:30:00,0.367432,0.0,65.53399999999999,74.9302,70.9189,72.6571,72.8008,63.1991,66.314
2016-01-03 05:30:00,0.444919,0.0,64.47200000000004,74.6639,70.6921,72.6042,72.7519,62.5719,64.9145
2016-01-03 06:30:00,0.676151,0.0,64.47200000000004,74.0179,70.4033,72.557,72.7029,61.8699,64.472
2016-01-03 07:30:00,0.826175,0.039961,68.14400000000008,74.3852,70.4901,72.539,72.6534,62.8866,66.614
2016-01-03 08:30:00,0.966786,0.191576,71.94200000000001,75.2471,72.3608,72.5609,72.6217,67.7388,70.3595
2016-01-03 09:30:00,1.18443,0.390588,75.97400000000002,75.7417,75.6323,72.6139,72.6215,75.5851,74.294
2016-01-03 10:30:00,1.21764,1.54001,77.84600000000006,75.9994,77.8469,72.5774,72.6589,84.1558,77.066
2016-01-03 11:30:00,1.21417,2.58838,77.88200000000002,75.9988,78.8106,72.5065,72.7268,90.1441,77.867
2016-01-03 12:30:00,1.36281,2.99665,78.76400000000002,75.9974,79.1824,72.3992,72.8078,92.7678,78.3965
2016-01-03 13:30:00,1.43211,3.12063,79.10600000000002,75.997,79.1758,72.2675,72.8987,93.383,78.9635
2016-01-03 14:30:00,1.50069,2.53257,77.52200000000005,75.997,78.9101,72.2065,72.9869,91.9456,78.182
2016-01-03 15:30:00,1.51733,1.58552,76.5680000000001,75.9975,78.1842,72.1662,73.0611,88.4743,76.9655
2016-01-03 16:30:00,1.62552,1.47982,75.74000000000002,75.997,77.3011,72.1441,73.1178,84.9354,76.085
2016-01-03 17:30:00,1.83928,0.798004,74.066,75.9976,76.4401,72.1185,73.1554,81.3843,74.7635
2016-01-03 18:30:00,1.94411,0.0,72.734,75.9963,75.4229,72.0783,73.1774,77.6288,73.289
2016-01-03 19:30:00,1.83847,0.0,71.54600000000005,75.9968,74.5529,71.961,73.1817,74.5446,72.041
2016-01-03 20:30:00,1.78945,0.0,69.62000000000006,75.9971,73.7674,72.1799,73.1713,71.9714,70.4225
2016-01-03 21:30:00,1.46031,0.0,68.9,75.9977,72.9801,72.2689,73.1538,69.5003,69.2
2016-01-03 22:30:00,1.05751,0.0,68.72000000000007,75.9984,72.4019,72.377,73.1316,67.8352,68.795
