Datetime,base - Site Energy: Total (E) (kWh),base - Site Energy: PV (E) (kWh),OWM Temp,base - Living Space: Indoor Temperature (F),base - Garage: Indoor Temperature (F),base - Unfinished Basement: Indoor Temperature (F),base - Crawlspace: Indoor Temperature (F),base - Unfinished Attic: Indoor Temperature (F),base - Weather: Outdoor Drybulb (F)
2007-01-01 00:30:00,0.661071,0.0,72.82400000000001,75.9984,73.0649,71.7978,72.2789,71.7354,73.244
2007-01-01 01:30:00,0.536191,0.0,73.41800000000009,75.9988,72.9043,71.9464,72.3375,71.3897,73.1705
2007-01-01 02:30:00,0.452354,0.0,71.79800000000003,75.9992,72.8413,72.0461,72.3535,71.0457,72.473
2007-01-01 03:30:00,0.399708,0.0,72.10400000000006,75.9995,72.6575,72.1076,72.3603,70.4307,71.9765
2007-01-01 04:30:00,0.403953,0.0,72.96800000000009,75.9997,72.5428,72.161,72.3605,70.3047,72.608
2007-01-01 05:30:00,0.476407,0.0,72.75200000000008,75.9997,72.5765,72.1905,72.3572,70.3518,72.842
2007-01-01 06:30:00,0.698403,0.0,72.69800000000004,75.9998,72.6059,72.2065,72.3531,70.4316,72.7205
2007-01-01 07:30:00,0.91586,0.050099,74.55200000000008,75.9992,72.7995,72.187,72.3509,71.1129,73.7795
2007-01-01 08:30:00,1.10091,0.243371,77.63000000000005,75.999,74.3184,72.1052,72.3538,74.3973,76.3475
2007-01-01 09:30:00,1.46554,0.429935,79.53800000000004,75.9981,76.7355,71.9541,72.3737,80.2806,78.743
2007-01-01 10:30:00,1.56705,1.46548,80.31200000000007,75.9973,78.37,71.7211,72.4204,86.3431,79.9895
2007-01-01 11:30:00,1.57238,2.77284,80.34800000000003,75.9964,79.0748,71.7643,72.4949,90.3986,80.333
2007-01-01 12:30:00,1.71371,3.50459,81.21200000000006,75.9953,79.4481,71.6901,72.582,93.4664,80.852
2007-01-01 13:30:00,1.8543,3.37352,81.93200000000002,75.9948,79.6213,71.6091,72.6703,94.3196,81.632
2007-01-01 14:30:00,2.1342,4.02191,79.43000000000004,75.9934,79.3357,71.4523,72.7486,93.2792,80.4725
2007-01-01 15:30:00,2.096,4.11009,79.52000000000007,75.9939,78.8121,71.2157,72.8175,92.3964,79.4825
2007-01-01 16:30:00,2.14146,3.08634,80.042,75.9935,78.1438,71.3098,72.8815,91.0516,79.8245
2007-01-01 17:30:00,2.29341,1.25683,76.658,75.9962,77.3026,71.3271,72.9356,87.9092,78.068
2007-01-01 18:30:00,2.13152,0.0,75.70400000000006,75.9966,76.2387,71.4241,72.9682,82.0039,76.1015
2007-01-01 19:30:00,2.0121,0.0,73.34600000000006,75.9962,75.3669,71.5111,72.9719,77.6902,74.3285
2007-01-01 20:30:00,2.00366,0.0,73.31000000000009,75.9951,74.6679,71.5379,72.9539,75.0201,73.325
2007-01-01 21:30:00,1.67415,0.0,73.97600000000008,75.9963,74.297,71.5111,72.9257,73.6291,73.6985
2007-01-01 22:30:00,1.26337,0.0,73.83200000000002,75.9971,74.0866,71.7629,72.8938,72.9139,73.892
2007-01-01 23:30:00,0.892758,0.0,73.83200000000002,75.9977,73.9249,71.906,72.8621,72.3568,73.832
2007-01-02 00:30:00,0.674811,0.0,73.43600000000006,75.9983,73.7873,72.0338,72.8309,71.9118,73.601
2007-01-02 01:30:00,0.548913,0.0,72.08600000000007,75.9987,73.596,72.1301,72.8006,71.2537,72.6485
2007-01-02 02:30:00,0.469652,0.0,72.91400000000003,75.999,73.3342,72.2,72.7722,70.4999,72.569
2007-01-02 03:30:00,0.415413,0.0,72.158,75.9994,73.1743,72.2583,72.7454,70.2605,72.473
2007-01-02 04:30:00,0.4127,0.0,72.734,75.9996,73.1166,72.3057,72.7203,70.1852,72.494
2007-01-02 05:30:00,0.830568,0.0,73.27400000000002,75.9964,73.1794,72.1545,72.6973,70.1554,73.049
2007-01-02 06:30:00,0.797959,0.0,73.61600000000001,75.9991,73.2591,72.0042,72.6771,70.457,73.4735
2007-01-02 07:30:00,1.01367,0.048705,74.75,75.9981,73.41,72.2223,72.6612,71.2015,74.2775
2007-01-02 08:30:00,1.16704,0.250532,77.684,75.9986,74.8707,72.0892,72.6536,74.4597,76.4615
2007-01-02 09:30:00,1.2617,0.52557,78.76400000000002,75.9984,77.1022,72.1375,72.664,79.944,78.314
2007-01-02 10:30:00,1.4755,1.4713,81.51800000000009,75.9976,78.4825,72.0362,72.7008,85.62,80.3705
2007-01-02 11:30:00,2.11711,2.63456,82.292,75.9968,79.4233,71.8937,72.763,90.6179,81.9695
2007-01-02 12:30:00,1.79173,3.40369,81.57200000000003,75.9945,79.9898,71.7452,72.8404,93.5749,81.872
2007-01-02 13:30:00,1.84504,4.10054,80.54600000000005,75.994,80.0806,71.6943,72.9225,95.1912,80.9735
2007-01-02 14:30:00,1.97123,4.106,82.292,75.9933,80.0018,71.6232,72.9993,95.7934,81.5645
2007-01-02 15:30:00,2.07309,3.32903,80.13200000000002,75.9945,79.5658,71.545,73.0675,93.8213,81.032
2007-01-02 16:30:00,2.12746,2.73109,78.566,75.9931,78.7108,71.5003,73.1287,90.5928,79.2185
2007-01-02 17:30:00,2.28989,1.0292,76.658,75.9956,77.6923,71.4985,73.1738,86.1423,77.453
2007-01-02 18:30:00,2.16088,0.0,76.424,75.9956,76.6704,71.5745,73.1986,80.9188,76.5215
2007-01-02 19:30:00,2.096,0.0,76.37000000000006,75.9943,76.0009,71.6522,73.1957,77.9971,76.3925
2007-01-02 20:30:00,1.96066,0.0,75.50600000000003,75.9949,75.6548,71.7288,73.1749,76.3498,75.866
2007-01-02 21:30:00,1.75282,0.0,75.65,75.9955,75.3075,71.8102,73.1476,75.2237,75.59
2007-01-02 22:30:00,1.34071,0.0,75.542,75.9963,75.0882,71.9076,73.1188,74.5719,75.587
2007-01-02 23:30:00,0.965682,0.0,75.542,75.997,74.9439,72.0234,73.0897,74.1531,75.542
