Datetime,base - Site Energy: Total (E) (kWh),base - Site Energy: PV (E) (kWh),OWM Temp,base - Living Space: Indoor Temperature (F),base - Garage: Indoor Temperature (F),base - Unfinished Basement: Indoor Temperature (F),base - Crawlspace: Indoor Temperature (F),base - Unfinished Attic: Indoor Temperature (F),base - Weather: Outdoor Drybulb (F)
2011-01-01 00:30:00,0.640844,0.0,72.80600000000004,75.9985,72.6466,71.7721,71.8718,72.0023,73.151
2011-01-01 01:30:00,0.527929,0.0,73.05799999999999,75.9988,72.4054,71.9023,71.9282,71.302,72.953
2011-01-01 02:30:00,0.454993,0.0,72.82400000000001,75.9991,72.2451,71.9925,71.9236,70.8116,72.9215
2011-01-01 03:30:00,0.397941,0.0,70.62800000000007,75.9995,72.0561,72.0424,71.9204,69.7896,71.543
2011-01-01 04:30:00,0.382635,0.0,71.29400000000007,76.0004,71.5734,72.0829,71.9114,68.4705,71.0165
2011-01-01 05:30:00,0.447559,0.0,70.52000000000007,75.9739,71.2912,72.1212,71.8989,67.9607,70.8425
2011-01-01 06:30:00,0.676151,0.0,69.47600000000008,75.7029,71.2076,72.1208,71.8833,67.4089,69.911
2011-01-01 07:30:00,0.838516,0.047321,70.73600000000008,75.9428,71.1286,72.1088,71.866,66.8902,70.211
2011-01-01 08:30:00,1.00205,0.238744,74.84000000000003,75.9995,72.9002,72.075,71.8576,70.2104,73.13
2011-01-01 09:30:00,1.37518,0.366804,78.29600000000005,75.9987,76.1487,71.9422,71.8736,78.7922,76.856
2011-01-01 10:30:00,1.45475,1.40447,79.43000000000004,75.998,78.355,71.727,71.9117,87.5308,78.9575
2011-01-01 11:30:00,1.44949,2.62784,78.51200000000006,75.9973,78.9991,71.8057,71.9762,92.4205,78.8945
2011-01-01 12:30:00,1.61397,3.2825,80.20400000000006,75.9955,79.0526,71.728,72.047,94.3093,79.499
2011-01-01 13:30:00,1.82049,4.00657,81.10400000000006,75.9946,78.9742,71.6097,72.1446,94.7023,80.729
2011-01-01 14:30:00,2.11331,3.82438,79.53800000000004,75.9931,78.8376,71.4424,72.232,94.3598,80.1905
2011-01-01 15:30:00,2.01856,3.18059,79.26800000000009,75.9936,78.2355,71.2455,72.3114,92.3342,79.3805
2011-01-01 16:30:00,2.00853,2.01631,77.57600000000009,75.9959,77.4633,71.384,72.3769,89.0889,78.281
2011-01-01 17:30:00,2.12925,0.747977,76.37000000000006,75.9961,76.4428,71.4129,72.4253,84.6107,76.8725
2011-01-01 18:30:00,2.05467,0.0,74.75,75.9965,75.4204,71.4818,72.4472,80.2401,75.425
2011-01-01 19:30:00,1.96012,0.0,74.642,75.9955,74.5776,71.5446,72.4438,76.8969,74.687
2011-01-01 20:30:00,1.98293,0.0,74.55200000000008,75.9951,74.1104,71.5578,72.424,74.8838,74.5895
2011-01-01 21:30:00,1.65244,0.0,74.58800000000005,75.9964,73.8508,71.515,72.3967,73.7251,74.573
2011-01-01 22:30:00,1.24529,0.0,74.55200000000008,75.9971,73.6813,71.7521,72.3666,73.1172,74.567
2011-01-01 23:30:00,0.87067,0.0,73.63399999999999,75.9978,73.5105,71.8775,72.3361,72.6235,74.0165
2011-01-02 00:30:00,0.656854,0.0,74.49800000000002,75.9984,73.4281,71.9959,72.3047,72.5523,74.138
2011-01-02 01:30:00,0.540641,0.0,72.91400000000003,75.9988,73.3741,72.083,72.2732,72.2869,73.574
2011-01-02 02:30:00,0.458399,0.0,72.75200000000008,75.9991,73.1379,72.1425,72.2426,71.6505,72.8195
2011-01-02 03:30:00,0.41632,0.0,72.69800000000004,75.9993,72.9559,72.1797,72.2136,71.2063,72.7205
2011-01-02 04:30:00,0.418698,0.0,72.64400000000008,75.9995,72.776,72.2087,72.1858,70.7731,72.6665
2011-01-02 05:30:00,0.832109,0.0,72.69800000000004,75.9962,72.7289,72.0569,72.1586,70.4915,72.6755
2011-01-02 06:30:00,0.786181,0.0,72.75200000000008,75.9992,72.698,71.9108,72.1322,70.3549,72.7295
2011-01-02 07:30:00,1.0001,0.09471,74.55200000000008,75.9982,72.6985,72.1332,72.1208,70.8596,73.802
2011-01-02 08:30:00,1.09287,0.56374,75.47000000000007,75.9985,73.5419,72.0233,72.1189,73.1074,75.0875
2011-01-02 09:30:00,1.14467,0.949173,76.60400000000006,75.999,74.7316,72.1,72.121,76.5772,76.1315
2011-01-02 10:30:00,1.28063,1.66518,78.51200000000006,75.9984,76.065,72.0444,72.1388,80.8164,77.717
2011-01-02 11:30:00,1.89763,2.53756,79.43000000000004,75.9966,77.1377,71.9433,72.1784,84.5583,79.0475
2011-01-02 12:30:00,1.61976,3.53705,79.46600000000001,75.9953,77.8039,71.7881,72.2342,87.3277,79.451
2011-01-02 13:30:00,1.68814,4.12635,79.53800000000004,75.9948,78.194,71.7261,72.3007,88.9651,79.508
2011-01-02 14:30:00,1.80783,3.98504,80.13200000000002,75.994,78.193,71.6452,72.3857,88.8308,79.8845
2011-01-02 15:30:00,1.8774,3.47187,79.19600000000005,75.9937,77.8694,71.5778,72.4644,88.2973,79.586
2011-01-02 16:30:00,1.94476,2.17773,77.39600000000004,75.9953,77.31,71.5728,72.5314,86.29,78.146
2011-01-02 17:30:00,2.04247,0.781128,75.56000000000009,75.9963,76.4048,71.6011,72.5839,82.2325,76.325
2011-01-02 18:30:00,1.97419,0.0,74.62400000000002,75.9958,75.456,71.6613,72.6083,78.3846,75.014
2011-01-02 19:30:00,1.90988,0.0,74.58800000000005,75.9953,74.7884,71.7205,72.6061,75.9639,74.603
