Datetime,base - Site Energy: Total (E) (kWh),base - Site Energy: PV (E) (kWh),OWM Temp,base - Living Space: Indoor Temperature (F),base - Garage: Indoor Temperature (F),base - Unfinished Basement: Indoor Temperature (F),base - Crawlspace: Indoor Temperature (F),base - Unfinished Attic: Indoor Temperature (F),base - Weather: Outdoor Drybulb (F)
2009-01-01 00:30:00,0.607517,0.0,74.04800000000003,75.9985,70.9028,71.2109,70.3656,71.9451,73.583
2009-01-01 01:30:00,0.498772,0.0,73.16600000000001,75.999,70.9186,71.3111,70.3532,71.8197,73.5335
2009-01-01 02:30:00,0.397898,0.0,69.89000000000001,75.9996,70.7265,71.3516,70.382,70.84,71.255
2009-01-01 03:30:00,0.346826,0.0,69.89000000000001,75.8619,70.347,71.3691,70.3596,69.9059,69.89
2009-01-01 04:30:00,0.367432,0.0,69.09800000000003,75.659,70.1394,71.3649,70.334,69.6044,69.428
2009-01-01 05:30:00,0.444919,0.0,69.62000000000006,75.5964,69.9398,71.3489,70.3128,69.1683,69.4025
2009-01-01 06:30:00,0.676151,0.0,69.04400000000007,75.302,69.6498,71.3364,70.2884,68.3569,69.284
2009-01-01 07:30:00,0.826175,0.078867,69.20600000000003,75.5072,69.5964,71.3173,70.2655,68.2096,69.1385
2009-01-01 08:30:00,0.897485,0.458687,70.23200000000003,75.6008,69.8488,71.3083,70.2444,68.8966,69.8045
2009-01-01 09:30:00,1.16776,0.774181,74.84000000000003,75.8688,70.5218,71.2618,70.2304,71.3626,72.92
2009-01-01 10:30:00,1.2182,1.5879,76.76600000000002,75.9991,73.0847,71.1544,70.2313,79.5328,75.9635
2009-01-01 11:30:00,1.24564,2.58077,78.566,75.9985,75.1582,71.2413,70.2581,86.61,77.816
2009-01-01 12:30:00,1.40616,3.49468,79.66400000000003,75.9977,76.2178,71.1848,70.3113,91.117,79.2065
2009-01-01 13:30:00,1.5538,3.75982,77.9,75.9955,76.6883,71.0886,70.3816,93.0907,78.635
2009-01-01 14:30:00,1.85982,3.6062,77.0,75.9934,76.4091,70.9433,70.4579,92.1645,77.375
2009-01-01 15:30:00,1.80897,3.30882,76.87400000000002,75.994,75.8464,70.7468,70.5287,90.5095,76.9265
2009-01-01 16:30:00,1.83785,2.20952,76.82000000000008,75.994,75.1352,70.8513,70.5875,88.5526,76.8425
2009-01-01 17:30:00,2.03278,0.724753,76.5680000000001,75.9962,74.3431,70.8709,70.6315,85.3817,76.673
2009-01-01 18:30:00,1.98614,0.0,75.56000000000009,75.9965,73.5187,70.9194,70.6539,80.5559,75.98
2009-01-01 19:30:00,1.89911,0.0,73.99400000000009,75.9953,72.8813,70.9557,70.6531,76.9939,74.6465
2009-01-01 20:30:00,1.92346,0.0,73.83200000000002,75.9948,72.3774,70.9505,70.6397,74.744,73.8995
2009-01-01 21:30:00,1.59099,0.0,73.61600000000001,75.9963,72.0906,70.9024,70.6206,73.4505,73.706
2009-01-01 22:30:00,1.18765,0.0,73.61600000000001,75.997,71.8685,71.1059,70.5982,72.6879,73.616
2009-01-01 23:30:00,0.818315,0.0,72.93200000000002,75.9979,71.6912,71.2052,70.5739,72.16,73.217
2009-01-02 00:30:00,0.59729,0.0,71.90600000000003,75.9986,71.5111,71.2879,70.5471,71.497,72.3335
2009-01-02 01:30:00,0.481979,0.0,71.33000000000004,75.9991,71.2009,71.3419,70.5193,70.6271,71.57
2009-01-02 02:30:00,0.391589,0.0,71.13200000000002,75.9999,70.898,71.3812,70.4919,69.9971,71.2145
2009-01-02 03:30:00,0.346694,0.0,71.40200000000007,75.9422,70.8037,71.4209,70.4653,69.8686,71.2895
2009-01-02 04:30:00,0.367432,0.0,71.90600000000003,75.8394,70.7587,71.4255,70.44,69.8584,71.696
2009-01-02 05:30:00,0.7762,0.0,71.90600000000003,75.9811,70.8372,71.3043,70.4166,70.0223,71.906
2009-01-02 06:30:00,0.707187,0.0,72.08600000000007,75.9313,70.9355,71.2052,70.3943,70.2137,72.011
2009-01-02 07:30:00,0.907043,0.090299,72.24800000000002,75.9603,70.9284,71.3718,70.3773,70.4285,72.1805
2009-01-02 08:30:00,0.991611,0.539256,73.99400000000009,75.9993,71.5507,71.289,70.3667,72.0803,73.2665
2009-01-02 09:30:00,1.08557,0.860275,76.60400000000006,75.9993,72.7385,71.3468,70.3655,75.7512,75.5165
2009-01-02 10:30:00,1.22884,1.59232,77.63000000000005,75.9985,74.5412,71.2918,70.3815,81.2622,77.2025
2009-01-02 11:30:00,1.81048,2.48256,78.44000000000003,75.9972,75.8053,71.2229,70.4205,85.8747,78.1025
2009-01-02 12:30:00,1.45611,2.69459,77.48600000000008,75.9959,76.2061,71.1358,70.4792,87.6875,77.8835
2009-01-02 13:30:00,1.40474,1.92197,76.53200000000001,75.9961,75.8582,71.1444,70.5459,86.4917,76.9295
2009-01-02 14:30:00,1.42858,2.0432,76.658,75.9958,75.3539,71.148,70.5976,84.4242,76.6055
2009-01-02 15:30:00,1.45392,1.61511,75.61400000000003,75.9957,75.1011,71.1293,70.6344,82.8368,76.049
2009-01-02 16:30:00,1.53221,0.733889,75.56000000000009,75.9958,74.5514,71.1386,70.6619,80.6362,75.5825
2009-01-02 17:30:00,1.721,0.282968,74.62400000000002,75.9959,73.875,71.1478,70.6779,78.1949,75.014
2009-01-02 18:30:00,1.74994,0.0,73.67000000000007,75.9958,73.2052,71.1453,70.6807,75.8421,74.0675
2009-01-02 19:30:00,1.70318,0.0,73.61600000000001,75.9962,72.6472,71.1544,70.674,74.0071,73.6385
2009-01-02 20:30:00,1.61125,0.0,72.91400000000003,75.9968,72.3475,71.1889,70.6622,72.9455,73.2065
2009-01-02 21:30:00,1.44675,0.0,73.56200000000007,75.9972,72.1653,71.2292,70.6479,72.4471,73.292
2009-01-02 22:30:00,1.0749,0.0,73.56200000000007,75.9979,72.1125,71.2852,70.6321,72.3886,73.562
2009-01-02 23:30:00,0.733127,0.0,72.91400000000003,75.9986,72.025,71.3495,70.6143,72.0828,73.184
2009-01-03 00:30:00,0.54821,0.0,73.67000000000007,75.9991,71.9025,71.4062,70.5945,71.9137,73.355
2009-01-03 01:30:00,0.447168,0.0,73.67000000000007,75.9995,71.9215,71.452,70.5741,72.1354,73.67
2009-01-03 02:30:00,0.37113,0.0,72.95,75.9942,71.962,71.4849,70.5543,72.1367,73.25
2009-01-03 03:30:00,0.346694,0.0,72.05000000000001,75.8723,71.8205,71.4932,70.5365,71.6858,72.425
2009-01-03 04:30:00,0.367432,0.0,72.86000000000008,75.7842,71.618,71.482,70.5202,71.3692,72.5225
2009-01-03 05:30:00,0.444919,0.0,72.91400000000003,75.8239,71.5973,71.4804,70.5044,71.3608,72.8915
2009-01-03 06:30:00,0.676151,0.0,72.91400000000003,75.8322,71.6243,71.4733,70.4901,71.4014,72.914
2009-01-03 07:30:00,0.829045,0.087756,73.58000000000004,75.9742,71.7128,71.4686,70.4797,71.7464,73.3025
2009-01-03 08:30:00,1.11952,0.550805,74.67800000000008,75.9983,72.2274,71.3919,70.4743,73.1299,74.2205
2009-01-03 09:30:00,1.36502,0.882892,76.658,75.9988,73.293,71.3124,70.478,76.0689,75.833
2009-01-03 10:30:00,1.36085,1.66035,76.658,75.9972,74.542,71.2839,70.4987,79.4609,76.658
2009-01-03 11:30:00,1.30699,2.45235,76.87400000000002,75.9969,75.2509,71.2884,70.5413,82.0889,76.784
2009-01-03 12:30:00,1.38529,2.26571,76.658,75.9964,75.5183,71.2519,70.5963,82.6144,76.748
2009-01-03 13:30:00,1.34999,2.00894,76.658,75.9965,75.287,71.2292,70.6506,81.7883,76.658
2009-01-03 14:30:00,1.38279,2.33454,76.658,75.9962,75.1671,71.2361,70.6936,81.3796,76.658
2009-01-03 15:30:00,1.40146,1.79535,75.61400000000003,75.9961,75.0466,71.2206,70.7282,81.0958,76.049
2009-01-03 16:30:00,1.46267,0.753916,74.84000000000003,75.9964,74.5772,71.2314,70.7572,79.5016,75.1625
2009-01-03 17:30:00,1.65328,0.23315,74.75,75.9965,73.9643,71.2488,70.7747,77.0975,74.7875
2009-01-03 18:30:00,1.84336,0.0,73.72400000000002,75.9951,73.4277,71.1906,70.7777,75.2878,74.1515
2009-01-03 19:30:00,1.74495,0.0,73.72400000000002,75.9958,72.9627,71.0636,70.771,73.8531,73.724
2009-01-03 20:30:00,1.72465,0.0,73.67000000000007,75.9968,72.6914,71.2354,70.7597,73.1469,73.6925
2009-01-03 21:30:00,1.43516,0.0,73.67000000000007,75.9973,72.5513,71.2832,70.7482,72.8182,73.67
2009-01-03 22:30:00,1.06079,0.0,73.67000000000007,75.998,72.4822,71.3392,70.7352,72.6927,73.67
2009-01-03 23:30:00,0.731264,0.0,73.67000000000007,75.9986,72.4157,71.4081,70.7198,72.5674,73.67
2009-01-04 00:30:00,0.558293,0.0,73.67000000000007,75.999,72.3075,71.4552,70.7023,72.416,73.67
2009-01-04 01:30:00,0.442497,0.0,72.91400000000003,75.9995,72.2473,71.4872,70.684,72.1819,73.229
2009-01-04 02:30:00,0.37257,0.0,72.77000000000007,75.9997,72.1053,71.5245,70.6665,71.8038,72.83
2009-01-04 03:30:00,0.346694,0.0,71.78000000000004,75.8769,71.9499,71.5366,70.6502,71.342,72.1925
2009-01-04 04:30:00,0.367432,0.0,71.90600000000003,75.694,71.7486,71.5236,70.6346,70.9909,71.8535
2009-01-04 05:30:00,0.444919,0.0,71.90600000000003,75.6325,71.6737,71.5151,70.6189,70.9201,71.906
2009-01-04 06:30:00,0.676151,0.0,70.46600000000001,75.5408,71.5603,71.4982,70.6035,70.4622,71.066
2009-01-04 07:30:00,0.826175,0.082015,72.91400000000003,75.7538,71.4709,71.4857,70.5902,70.5925,71.894
2009-01-04 08:30:00,0.910788,0.525826,74.75,75.9545,72.2281,71.5064,70.5809,72.6869,73.985
2009-01-04 09:30:00,1.26615,0.905457,76.658,75.9982,73.5632,71.3859,70.5826,75.943,75.863
2009-01-04 10:30:00,1.30902,1.65048,77.57600000000009,75.9982,74.7878,71.384,70.6032,79.4669,77.1935
2009-01-04 11:30:00,1.49056,2.56648,78.35,75.9977,75.8238,71.3071,70.646,83.4163,78.0275
2009-01-04 12:30:00,1.70295,3.31033,79.16000000000008,75.9954,76.5543,71.2294,70.7058,86.2863,78.8225
2009-01-04 13:30:00,1.63141,3.7957,79.19600000000005,75.9946,76.8893,71.1498,70.7734,87.2134,79.181
2009-01-04 14:30:00,1.67156,3.48874,78.20600000000003,75.9943,76.7413,71.1139,70.8406,86.5183,78.6185
2009-01-04 15:30:00,1.69225,3.03678,76.71200000000006,75.9942,76.2414,71.0764,70.9008,85.2084,77.3345
2009-01-04 16:30:00,1.84333,1.78909,76.424,75.9938,75.6606,71.0393,70.9496,83.1493,76.544
2009-01-04 17:30:00,1.88982,0.497059,74.62400000000002,75.9965,74.9126,71.1172,70.981,79.9581,75.374
2009-01-04 18:30:00,1.83952,0.0,73.61600000000001,75.9954,74.0432,71.1585,70.9917,76.8138,74.036
2009-01-04 19:30:00,1.7916,0.0,74.48000000000005,75.9958,73.4137,71.1924,70.9819,74.8163,74.12
2009-01-04 20:30:00,1.69682,0.0,73.67000000000007,75.9963,73.1769,71.2321,70.9642,73.8426,74.0075
2009-01-04 21:30:00,1.57474,0.0,73.61600000000001,75.9962,72.9522,71.2824,70.9448,73.1094,73.6385
2009-01-04 22:30:00,1.26153,0.0,73.79600000000005,75.9965,72.8868,71.2341,70.9247,72.8438,73.721
2009-01-04 23:30:00,1.44924,0.0,72.91400000000003,75.9976,72.731,71.3548,70.9033,72.5181,73.2815
2009-01-05 00:30:00,0.601623,0.0,73.61600000000001,75.9987,72.5382,71.4257,70.8816,72.2417,73.3235
2009-01-05 01:30:00,0.4897,0.0,72.71600000000001,75.9991,72.461,71.5154,70.8608,71.9841,73.091
2009-01-05 02:30:00,0.408184,0.0,72.77000000000007,75.9996,72.2796,71.5503,70.839,71.603,72.7475
2009-01-05 03:30:00,0.361987,0.0,72.77000000000007,75.9999,72.1942,71.5823,70.8181,71.5053,72.77
2009-01-05 04:30:00,0.370109,0.0,70.23200000000003,75.9122,72.0437,71.5847,70.7989,70.774,71.2895
2009-01-05 05:30:00,0.448607,0.0,68.64800000000002,75.6746,71.5399,71.5478,70.7813,69.458,69.308
2009-01-05 06:30:00,0.685987,0.0,69.458,75.331,71.0814,71.5225,70.7641,68.7267,69.1205
2009-01-05 07:30:00,0.959173,0.078553,72.80600000000004,75.8324,71.2561,71.4667,70.7462,69.6025,71.411
2009-01-05 08:30:00,0.985427,0.455082,74.78600000000007,75.9567,72.3495,71.4343,70.7299,72.3612,73.961
2009-01-05 09:30:00,1.15286,0.794751,77.46800000000009,75.9991,73.9982,71.4838,70.728,76.5268,76.3505
2009-01-05 10:30:00,1.27009,1.60858,76.658,75.9982,75.5418,71.4214,70.7493,81.1197,76.9955
2009-01-05 11:30:00,1.56258,2.43739,77.792,75.9969,76.1809,71.3676,70.794,84.0481,77.3195
2009-01-05 12:30:00,1.4651,2.68716,77.95400000000006,75.9965,76.5072,71.3078,70.8528,86.5864,77.8865
2009-01-05 13:30:00,1.68561,3.95507,78.458,75.9954,77.0218,71.2442,70.9138,89.0667,78.248
2009-01-05 14:30:00,1.65333,3.85885,78.29600000000005,75.995,77.3741,71.1617,70.9733,90.9535,78.3635
2009-01-05 15:30:00,1.69384,2.43872,77.45,75.9961,76.9787,71.1251,71.0315,89.4108,77.8025
2009-01-05 16:30:00,1.75672,1.55363,76.60400000000006,75.995,76.1958,71.1218,71.0805,86.2401,76.9565
2009-01-05 17:30:00,2.15622,0.965735,75.34400000000008,75.9964,75.3568,71.1097,71.1072,83.2395,75.869
2009-01-05 18:30:00,1.94078,0.0,73.61600000000001,75.997,74.4471,71.1046,71.1188,79.1142,74.336
2009-01-05 19:30:00,1.84137,0.0,72.91400000000003,75.9961,73.6057,71.1556,71.1165,75.5875,73.2065
2009-01-05 20:30:00,1.74577,0.0,71.99600000000005,75.9964,73.0467,71.2041,71.1039,73.4067,72.3785
2009-01-05 21:30:00,1.55265,0.0,71.90600000000003,75.997,72.6242,71.2576,71.0857,71.8361,71.9435
2009-01-05 22:30:00,1.13908,0.0,70.17800000000008,75.9978,72.2718,71.3309,71.0647,70.6458,70.898
2009-01-05 23:30:00,0.74518,0.0,69.40400000000005,75.9987,71.7995,71.4181,71.0408,69.416,69.7265
2009-01-06 00:30:00,1.31021,0.0,69.29600000000005,75.9983,71.4567,71.4843,71.0134,68.7104,69.341
2009-01-06 01:30:00,0.631942,0.0,67.51400000000002,75.9768,71.2547,71.4328,70.9855,68.0318,68.2565
2009-01-06 02:30:00,0.364062,0.0,67.37000000000006,75.7049,70.8656,71.564,70.9603,67.1847,67.43
2009-01-06 03:30:00,0.347923,0.0,66.86600000000001,75.4239,70.6459,71.5536,70.9315,66.4851,67.076
2009-01-06 04:30:00,0.369891,0.0,66.86600000000001,75.1692,70.3939,71.5286,70.8989,65.7519,66.866
2009-01-06 05:30:00,0.448607,0.0,65.49800000000002,74.9367,70.1778,71.4993,70.8646,65.0888,66.068
2009-01-06 06:30:00,0.685987,0.0,65.78600000000007,74.3529,69.8924,71.4623,70.8304,64.4768,65.666
2009-01-06 07:30:00,0.845846,0.063161,67.424,74.6792,69.8914,71.4455,70.7969,64.6796,66.7415
2009-01-06 08:30:00,0.926993,0.285184,72.14000000000001,74.9892,71.195,71.4591,70.7658,68.0442,70.175
2009-01-06 09:30:00,1.01628,0.423696,75.61400000000003,75.6302,74.0249,71.5113,70.7535,74.9074,74.1665
2009-01-06 10:30:00,1.14692,1.44389,77.684,75.9995,76.2548,71.5063,70.7735,82.6928,76.8215
2009-01-06 11:30:00,1.28458,2.7459,77.52200000000005,75.9982,77.3998,71.4123,70.827,87.8568,77.5895
2009-01-06 12:30:00,1.40858,3.6584,76.53200000000001,75.997,77.6556,71.323,70.903,89.8506,76.9445
2009-01-06 13:30:00,1.4812,4.04462,76.73000000000005,75.9963,77.6325,71.2309,70.9847,91.2962,76.6475
2009-01-06 14:30:00,1.51379,3.1713,75.00200000000008,75.996,77.4044,71.1753,71.0616,91.3243,75.722
2009-01-06 15:30:00,1.57054,2.53731,75.27200000000005,75.9958,76.8321,71.1508,71.1243,89.318,75.1595
2009-01-06 16:30:00,1.68972,1.43135,75.21800000000009,75.9972,76.1438,71.1411,71.1667,86.0049,75.2405
2009-01-06 17:30:00,1.86795,0.775681,74.13800000000005,75.9973,75.2655,71.1449,71.188,81.9088,74.588
2009-01-06 18:30:00,2.17531,0.0,73.184,75.996,74.4334,71.0166,71.1895,78.1607,73.5815
2009-01-06 19:30:00,1.80376,0.0,71.85200000000009,75.9968,73.5553,70.9799,71.1841,74.926,72.407
2009-01-06 20:30:00,1.72545,0.0,71.63600000000008,75.9966,72.8637,71.1842,71.1855,72.5554,71.726
2009-01-06 21:30:00,1.58389,0.0,71.816,75.9969,72.5156,71.2077,71.1702,71.1671,71.741
2009-01-06 22:30:00,1.1231,0.0,71.34800000000003,75.998,72.2437,71.3522,71.1489,70.1701,71.543
2009-01-06 23:30:00,0.754597,0.0,71.76200000000006,75.9987,71.9982,71.4467,71.1288,69.5988,71.5895
2009-01-07 00:30:00,0.533406,0.0,71.76200000000006,75.9993,71.9436,71.5404,71.1058,69.7277,71.762
2009-01-07 01:30:00,0.428112,0.0,70.934,75.9997,71.9923,71.6068,71.081,69.7083,71.279
2009-01-07 02:30:00,0.364281,0.0,71.708,75.939,71.8919,71.6337,71.0574,69.6174,71.3855
2009-01-07 03:30:00,0.346694,0.0,71.708,75.7658,71.9001,71.6512,71.0349,69.8293,71.708
2009-01-07 04:30:00,0.367432,0.0,71.708,75.6553,71.8787,71.6424,71.0136,69.7106,71.708
2009-01-07 05:30:00,0.444919,0.0,71.52800000000008,75.5708,71.8512,71.6298,70.9934,69.6833,71.603
2009-01-07 06:30:00,0.676151,0.0,70.934,75.5083,71.8031,71.6139,70.975,69.6105,71.1815
2009-01-07 07:30:00,0.826175,0.063702,72.66200000000006,75.6722,71.8207,71.6058,70.9599,69.9946,71.942
2009-01-07 08:30:00,1.09397,0.36994,74.33600000000007,75.9162,72.7279,71.6026,70.9495,72.2676,73.6385
2009-01-07 09:30:00,1.19604,0.675567,74.73200000000003,75.9993,74.4958,71.5263,70.9532,76.4131,74.567
2009-01-07 10:30:00,1.16256,1.5544,75.45200000000008,75.9989,75.8824,71.4664,70.9805,81.3981,75.152
2009-01-07 11:30:00,1.28966,2.65053,76.58600000000007,75.9982,76.8437,71.4367,71.03,85.747,76.1135
2009-01-07 12:30:00,1.4596,3.39251,78.908,75.9964,77.4516,71.3639,71.0922,88.2246,77.9405
2009-01-07 13:30:00,1.56567,3.70162,79.37600000000009,75.9956,77.6538,71.2681,71.1588,89.0364,79.181
2009-01-07 14:30:00,1.69043,4.3282,79.37600000000009,75.9947,77.6797,71.1958,71.2212,90.0807,79.376
2009-01-07 15:30:00,1.83955,4.17859,78.40400000000005,75.9939,77.446,71.0881,71.278,89.6501,78.809
2009-01-07 16:30:00,1.96689,3.32724,76.47800000000007,75.9937,76.7565,71.0139,71.3297,87.3879,77.2805
2009-01-07 17:30:00,2.09827,1.49513,74.62400000000002,75.9961,75.7685,71.0185,71.3851,84.1819,75.3965
2009-01-07 18:30:00,1.99609,0.0,73.49000000000002,75.9966,74.6994,71.0948,71.4185,79.6275,73.9625
2009-01-07 19:30:00,1.87952,0.0,72.71600000000001,75.9963,73.9074,71.1673,71.4171,75.8399,73.0385
2009-01-07 20:30:00,1.77655,0.0,73.43600000000006,75.9961,73.4295,71.2442,71.3959,73.8056,73.136
2009-01-07 21:30:00,1.58376,0.0,72.66200000000006,75.9966,73.2441,71.3136,71.3685,72.8187,72.9845
2009-01-07 22:30:00,1.16078,0.0,72.66200000000006,75.9975,73.0477,71.3968,71.339,72.0945,72.662
2009-01-07 23:30:00,0.796718,0.0,71.13200000000002,75.9982,72.8351,71.4924,71.3077,71.3907,71.7695
2009-01-08 00:30:00,0.66321,0.0,72.71600000000001,75.9981,72.6016,71.5268,71.2791,70.9984,72.056
2009-01-08 01:30:00,0.475733,0.0,71.76200000000006,75.9993,72.5555,71.6066,71.26,70.8611,72.1595
2009-01-08 02:30:00,0.392981,0.0,71.708,75.9997,72.419,71.6723,71.235,70.4561,71.7305
2009-01-08 03:30:00,0.346948,0.0,70.66400000000003,75.9667,72.2644,71.7125,71.21,70.0484,71.099
2009-01-08 04:30:00,0.367432,0.0,70.88000000000005,75.8496,72.0432,71.7028,71.1885,69.4635,70.79
2009-01-08 05:30:00,0.444919,0.0,69.85400000000006,75.7347,71.876,71.6877,71.168,69.0109,70.2815
2009-01-08 06:30:00,0.676151,0.0,69.13399999999999,75.4481,71.6355,71.6624,71.1479,68.4881,69.434
2009-01-08 07:30:00,0.849114,0.046982,70.98800000000006,75.8044,71.63,71.6375,71.1294,68.6283,70.2155
2009-01-08 08:30:00,1.05433,0.293156,73.72400000000002,75.9985,73.0497,71.5486,71.115,71.5463,72.584
2009-01-08 09:30:00,1.13994,0.612372,76.424,75.9991,75.0876,71.5866,71.1179,76.7877,75.299
2009-01-08 10:30:00,1.39108,1.53396,78.29600000000005,75.9984,76.618,71.5225,71.1456,82.6222,77.516
2009-01-08 11:30:00,1.43379,2.5557,78.35,75.997,77.4284,71.4427,71.1971,86.3545,78.3275
2009-01-08 12:30:00,1.4881,2.9777,79.26800000000009,75.9962,77.6955,71.3878,71.2594,88.1953,78.8855
2009-01-08 13:30:00,1.50872,2.39815,79.37600000000009,75.9959,77.7043,71.3639,71.322,88.6017,79.331
2009-01-08 14:30:00,1.59719,3.42879,77.52200000000005,75.9952,77.5129,71.3113,71.3697,87.859,78.2945
2009-01-08 15:30:00,1.68402,3.35237,77.39600000000004,75.9948,77.2662,71.2226,71.4107,87.9263,77.4485
2009-01-08 16:30:00,2.17555,2.40156,76.37000000000006,75.9943,76.7561,71.1629,71.4592,86.803,76.7975
2009-01-08 17:30:00,2.30978,1.11364,73.68800000000005,75.9963,75.9115,71.0806,71.4991,83.1197,74.8055
2009-01-08 18:30:00,1.90528,0.0,73.58000000000004,75.9967,74.8286,71.077,71.5214,78.6076,73.625
2009-01-08 19:30:00,1.83686,0.0,72.77000000000007,75.9964,74.0497,71.2345,71.5185,75.425,73.1075
2009-01-08 20:30:00,1.72011,0.0,71.94200000000001,75.9964,73.5187,71.3058,71.5,73.3391,72.287
