Datetime,base - Site Energy: Total (E) (kWh),base - Site Energy: PV (E) (kWh),OWM Temp,base - Living Space: Indoor Temperature (F),base - Garage: Indoor Temperature (F),base - Unfinished Basement: Indoor Temperature (F),base - Crawlspace: Indoor Temperature (F),base - Unfinished Attic: Indoor Temperature (F),base - Weather: Outdoor Drybulb (F)
2019-01-01 00:30:00,0.662658,0.0,75.39800000000002,75.9983,73.0765,71.6596,71.8501,73.1979,74.948
2019-01-01 01:30:00,0.559098,0.0,75.45200000000008,75.9986,73.2134,71.7811,71.8891,73.5556,75.4295
2019-01-01 02:30:00,0.482103,0.0,74.2100000000001,75.9989,73.2158,71.8442,71.9003,73.2954,74.7275
2019-01-01 03:30:00,0.429394,0.0,73.79600000000005,75.9992,73.0435,71.8889,71.9046,72.7558,73.9685
2019-01-01 04:30:00,0.422279,0.0,73.63399999999999,75.9995,72.9141,71.9301,71.9057,72.5666,73.7015
2019-01-01 05:30:00,0.496474,0.0,72.91400000000003,75.9995,72.8406,71.9507,71.9049,72.2543,73.214
2019-01-01 06:30:00,0.72361,0.0,72.44600000000005,75.9995,72.6739,71.9466,71.903,71.7115,72.641
2019-01-01 07:30:00,0.92609,0.057508,73.742,75.999,72.68,71.929,71.9018,71.9175,73.202
2019-01-01 08:30:00,1.08472,0.359688,75.90200000000007,75.9986,73.7314,71.8695,71.904,74.2584,75.002
2019-01-01 09:30:00,1.39875,0.889617,76.334,75.9964,75.0277,71.7592,71.9198,77.4222,76.154
2019-01-01 10:30:00,1.41161,1.64331,78.242,75.9974,75.9757,71.5896,71.9552,81.1315,77.447
2019-01-01 11:30:00,1.39483,1.97544,78.63800000000005,75.9967,76.5545,71.7057,72.0067,83.7091,78.473
2019-01-01 12:30:00,1.55542,3.15681,79.59200000000001,75.9965,77.02,71.6583,72.0644,85.9357,79.1945
2019-01-01 13:30:00,1.71863,4.1722,80.33000000000004,75.9954,77.8049,71.5316,72.1278,89.2383,80.0225
2019-01-01 14:30:00,2.04206,4.01625,79.73600000000008,75.9932,78.1652,71.3804,72.1961,90.3282,79.9835
2019-01-01 15:30:00,1.93693,3.30007,78.51200000000006,75.9938,77.7685,71.1762,72.2681,88.9777,79.022
2019-01-01 16:30:00,1.94365,2.29206,78.63800000000005,75.9938,77.1152,71.3093,72.3325,86.7034,78.5855
2019-01-01 17:30:00,2.14561,0.909032,77.88200000000002,75.9943,76.4185,71.3214,72.3825,83.9541,78.197
2019-01-01 18:30:00,2.03129,0.0,75.29000000000002,75.9965,75.5709,71.3864,72.4105,80.1488,76.37
2019-01-01 19:30:00,1.94671,0.0,76.1,75.9951,74.8345,71.4516,72.414,77.1634,75.7625
2019-01-01 20:30:00,1.99261,0.0,75.97400000000002,75.9949,74.5061,71.4577,72.4008,75.7179,76.0265
2019-01-01 21:30:00,1.65656,0.0,75.00200000000008,75.9962,74.2588,71.4002,72.3801,74.5768,75.407
2019-01-01 22:30:00,1.23884,0.0,74.35400000000006,75.997,73.9721,71.6212,72.3569,73.7392,74.624
2019-01-01 23:30:00,0.871996,0.0,74.3180000000001,75.9977,73.7699,71.7474,72.3329,73.1907,74.333
2019-01-02 00:30:00,0.661456,0.0,74.22800000000007,75.9983,73.636,71.8586,72.3072,72.9046,74.2655
2019-01-02 01:30:00,0.544466,0.0,74.13800000000005,75.9987,73.5548,71.9349,72.2808,72.8206,74.1755
2019-01-02 02:30:00,0.466672,0.0,73.97600000000008,75.9991,73.5296,72.0006,72.2557,72.7641,74.0435
2019-01-02 03:30:00,0.424565,0.0,73.90400000000005,75.9993,73.4714,72.0463,72.2325,72.6427,73.934
2019-01-02 04:30:00,0.432898,0.0,73.92200000000004,75.9994,73.381,72.071,72.2117,72.4538,73.9145
2019-01-02 05:30:00,0.861296,0.0,73.88600000000008,75.9959,73.3996,71.9142,72.1934,72.3068,73.901
2019-01-02 06:30:00,0.832928,0.0,74.01200000000006,75.9987,73.3869,71.7518,72.1776,72.2828,73.9595
2019-01-02 07:30:00,1.03266,0.063498,74.28200000000001,75.9979,73.4041,71.9511,72.1652,72.5225,74.1695
2019-01-02 08:30:00,1.1723,0.312648,77.108,75.9985,74.433,71.8426,72.1597,74.8425,75.9305
2019-01-02 09:30:00,1.28093,0.447887,78.06200000000007,75.9984,76.1627,71.8715,72.1691,78.9905,77.6645
2019-01-02 10:30:00,1.46404,1.48041,79.44800000000004,75.9977,77.4963,71.7611,72.2047,83.6013,78.8705
2019-01-02 11:30:00,2.08908,2.75537,80.45600000000003,75.9955,78.2561,71.6257,72.2688,87.1898,80.036
2019-01-02 12:30:00,1.80211,3.67302,80.34800000000003,75.9946,78.6067,71.4889,72.347,88.8891,80.393
2019-01-02 13:30:00,1.83127,4.31829,80.29400000000007,75.9943,78.6847,71.4426,72.4289,89.8258,80.3165
2019-01-02 14:30:00,1.9019,4.34903,80.29400000000007,75.9939,78.6319,71.3962,72.5031,90.6315,80.294
2019-01-02 15:30:00,1.94025,3.74363,78.22400000000002,75.9938,78.2599,71.3359,72.5697,89.72,79.0865
2019-01-02 16:30:00,2.01086,2.79202,77.52200000000005,75.9939,77.5431,71.3203,72.6276,87.5498,77.8145
2019-01-02 17:30:00,2.18113,1.26626,76.92800000000008,75.9955,76.7076,71.3303,72.67,84.6613,77.1755
2019-01-02 18:30:00,2.08015,0.0,75.90200000000007,75.9966,75.876,71.4014,72.6923,80.312,76.3295
2019-01-02 19:30:00,1.97883,0.0,75.86600000000001,75.9953,75.3014,71.4779,72.687,77.3847,75.881
2019-01-02 20:30:00,1.87047,0.0,75.16400000000003,75.9959,74.9227,71.5502,72.6641,75.7771,75.4565
2019-01-02 21:30:00,1.66169,0.0,74.3180000000001,75.9965,74.5739,71.6234,72.6345,74.4927,74.6705
2019-01-02 22:30:00,1.24714,0.0,74.30000000000001,75.9972,74.293,71.7198,72.6033,73.6798,74.3075
2019-01-02 23:30:00,0.881726,0.0,74.33600000000007,75.9978,74.1218,71.8361,72.5716,73.2917,74.321
2019-01-03 00:30:00,0.67392,0.0,74.3180000000001,75.9983,74.0246,71.9433,72.5395,73.0766,74.3255
2019-01-03 01:30:00,0.5607,0.0,74.33600000000007,75.9987,73.976,72.0228,72.5086,72.9929,74.3285
2019-01-03 02:30:00,0.484522,0.0,73.65200000000007,75.9989,73.8733,72.0786,72.4795,72.6735,73.937
2019-01-03 03:30:00,0.437739,0.0,73.94000000000003,75.9992,73.7355,72.1216,72.4531,72.3754,73.82
2019-01-03 04:30:00,0.43916,0.0,73.70600000000003,75.9993,73.6704,72.1554,72.4296,72.2796,73.8035
2019-01-03 05:30:00,0.516072,0.0,73.09400000000008,75.9993,73.5705,72.162,72.4084,72.0289,73.349
2019-01-03 06:30:00,0.745686,0.0,72.75200000000008,75.9993,73.4407,72.1517,72.3901,71.6396,72.8945
2019-01-03 07:30:00,0.935039,0.0908,73.4,75.999,73.4096,72.1188,72.3753,71.6552,73.13
2019-01-03 08:30:00,1.20445,0.573616,75.12800000000007,75.9977,74.0761,72.02,72.3652,73.3808,74.408
2019-01-03 09:30:00,1.42336,0.950675,76.85600000000002,75.9986,75.1856,71.9381,72.3659,76.6387,76.136
2019-01-03 10:30:00,1.47485,1.58355,79.23200000000003,75.9979,76.724,71.8745,72.3837,81.4232,78.242
2019-01-03 11:30:00,1.4655,2.58579,78.96200000000006,75.997,77.8509,71.8205,72.4245,85.3758,79.0745
2019-01-03 12:30:00,1.62566,3.39007,80.07800000000007,75.9957,78.3393,71.7322,72.4845,87.6758,79.613
2019-01-03 13:30:00,1.68288,4.01341,79.82600000000009,75.9953,78.7009,71.6194,72.5547,89.5737,79.931
2019-01-03 14:30:00,1.77435,4.02985,79.82600000000009,75.9947,78.7274,71.5628,72.6256,90.0389,79.826
2019-01-03 15:30:00,1.90015,3.85266,79.55600000000004,75.9941,78.4406,71.4752,72.6936,89.0509,79.6685
2019-01-03 16:30:00,2.01627,2.76629,77.52200000000005,75.9954,77.8939,71.4184,72.7528,86.4026,78.3695
2019-01-03 17:30:00,2.1392,1.20405,77.03600000000007,75.9963,76.9503,71.4282,72.8064,82.7673,77.2385
2019-01-03 18:30:00,2.18013,0.0,76.01000000000008,75.9953,76.1779,71.4503,72.8341,79.324,76.4375
2019-01-03 19:30:00,2.04382,0.0,75.74000000000002,75.9949,75.6188,71.405,72.8342,76.935,75.8525
2019-01-03 20:30:00,1.97802,0.0,74.984,75.9959,75.249,71.6182,72.8149,75.5658,75.299
2019-01-03 21:30:00,1.64373,0.0,74.69600000000005,75.9966,74.9338,71.7132,72.7891,74.6653,74.816
