Datetime,base - Site Energy: Total (E) (kWh),base - Site Energy: PV (E) (kWh),OWM Temp,base - Living Space: Indoor Temperature (F),base - Garage: Indoor Temperature (F),base - Unfinished Basement: Indoor Temperature (F),base - Crawlspace: Indoor Temperature (F),base - Unfinished Attic: Indoor Temperature (F),base - Weather: Outdoor Drybulb (F)
2018-01-01 00:30:00,0.5894,0.0,73.292,75.9989,71.1487,70.4352,69.9502,72.4461,73.7795
2018-01-01 01:30:00,0.474432,0.0,72.01400000000002,75.9993,70.8932,70.3204,69.8744,71.4346,72.5465
2018-01-01 02:30:00,0.387862,0.0,70.16000000000008,75.9997,70.4648,70.2817,69.8267,70.0616,70.9325
2018-01-01 03:30:00,0.346694,0.0,70.12400000000002,75.8655,70.0678,70.2625,69.789,68.9909,70.139
2018-01-01 04:30:00,0.367432,0.0,70.89800000000002,75.6636,69.875,70.2371,69.7557,68.5968,70.5755
2018-01-01 05:30:00,0.444919,0.0,68.88200000000002,75.5133,69.7909,70.2046,69.724,68.0652,69.722
2018-01-01 06:30:00,0.676151,0.0,68.84600000000006,75.1299,69.5306,70.1548,69.6937,67.3349,68.861
2018-01-01 07:30:00,0.826175,0.064342,71.13200000000002,75.3979,69.5351,70.1335,69.6643,67.7325,70.1795
2018-01-01 08:30:00,0.897485,0.384715,75.2,75.7872,71.0073,70.1509,69.6383,71.3082,73.505
2018-01-01 09:30:00,1.2076,0.818135,76.71200000000006,75.9986,73.1753,70.1016,69.6305,76.8865,76.082
2018-01-01 10:30:00,1.25061,1.62458,77.16200000000006,75.9986,74.7183,69.9359,69.6528,82.3589,76.9745
2018-01-01 11:30:00,1.24061,2.44077,78.53000000000004,75.9983,75.3615,70.0216,69.7047,85.8975,77.96
2018-01-01 12:30:00,1.35022,3.07757,78.9260000000001,75.9973,75.8096,69.9858,69.7765,88.6438,78.761
2018-01-01 13:30:00,1.48153,3.2412,79.25,75.9968,76.1898,69.9152,69.8563,90.3649,79.115
2018-01-01 14:30:00,1.75847,3.28307,79.08800000000005,75.9952,76.2297,69.7925,69.9357,90.9818,79.1555
2018-01-01 15:30:00,1.68013,2.71287,77.99000000000002,75.9959,75.9686,69.5975,70.0098,90.187,78.4475
2018-01-01 16:30:00,1.6864,1.53336,77.03600000000007,75.9974,75.334,69.7581,70.0736,86.8031,77.4335
2018-01-01 17:30:00,1.86127,0.577415,75.93800000000005,75.9974,74.4508,69.7855,70.1221,82.5652,76.3955
2018-01-01 18:30:00,1.8436,0.0,75.81200000000007,75.9969,73.5807,69.8207,70.1461,78.9709,75.8645
2018-01-01 19:30:00,1.8144,0.0,75.63200000000002,75.9964,73.0014,69.8525,70.1487,76.5464,75.707
2018-01-01 20:30:00,1.84228,0.0,74.93000000000004,75.9962,72.6635,69.8432,70.1373,74.9824,75.2225
2018-01-01 21:30:00,1.529,0.0,74.48000000000005,75.9972,72.4062,69.778,70.1193,73.9315,74.6675
2018-01-01 22:30:00,1.13215,0.0,73.90400000000005,75.9979,72.2252,69.9832,70.0975,73.2564,74.144
2018-01-01 23:30:00,0.786079,0.0,74.46200000000006,75.9985,72.0707,70.0815,70.0729,72.9202,74.2295
2018-01-02 00:30:00,0.590128,0.0,73.99400000000009,75.9989,71.9963,70.1439,70.045,72.6996,74.189
2018-01-02 01:30:00,0.477445,0.0,73.20200000000008,75.9993,71.8645,70.1979,70.0161,72.3271,73.532
2018-01-02 02:30:00,0.404316,0.0,73.184,75.9996,71.6908,70.236,69.988,71.9588,73.1915
2018-01-02 03:30:00,0.35757,0.0,72.26600000000002,75.9982,71.5613,70.2622,69.9613,71.4688,72.6485
2018-01-02 04:30:00,0.367432,0.0,71.99600000000005,75.9008,71.3182,70.2721,69.936,70.8842,72.1085
2018-01-02 05:30:00,0.760399,0.0,71.43800000000005,75.9876,71.1956,70.146,69.9123,70.3479,71.6705
2018-01-02 06:30:00,0.706221,0.0,71.45600000000003,75.9268,71.0077,70.0333,69.8901,69.7313,71.4485
2018-01-02 07:30:00,0.907614,0.053246,72.08600000000007,75.9657,70.9262,70.19,69.8711,69.8249,71.8235
2018-01-02 08:30:00,1.03903,0.331717,75.39800000000002,75.9993,72.2193,70.1115,69.8581,72.6862,74.018
2018-01-02 09:30:00,1.13908,0.571156,76.94600000000005,75.9991,74.2429,70.1505,69.8601,77.8202,76.301
2018-01-02 10:30:00,1.23521,1.58755,77.09000000000003,75.9985,75.5472,70.0998,69.8906,82.6424,77.03
2018-01-02 11:30:00,1.79918,2.55718,77.28800000000004,75.997,76.0272,70.0431,69.9492,85.5459,77.2055
2018-01-02 12:30:00,1.44167,2.90081,78.15200000000007,75.9966,76.2496,69.96,70.0245,87.1873,77.792
2018-01-02 13:30:00,1.47873,3.57419,78.242,75.9963,76.4523,69.9375,70.1023,88.8806,78.2045
2018-01-02 14:30:00,1.57501,4.18459,77.07200000000003,75.9956,76.6021,69.8925,70.1729,90.1022,77.5595
2018-01-02 15:30:00,1.71269,4.16861,77.55799999999999,75.995,76.2719,69.8098,70.2415,89.5456,77.3555
2018-01-02 16:30:00,1.85775,2.96361,76.35200000000009,75.996,75.6645,69.7641,70.3073,86.9532,76.8545
2018-01-02 17:30:00,1.96125,1.36957,73.958,75.9969,74.6529,69.7771,70.3653,82.6043,74.9555
2018-01-02 18:30:00,1.89085,0.0,73.958,75.9965,73.6602,69.8495,70.3985,78.3939,73.958
2018-01-02 19:30:00,1.82766,0.0,73.04000000000002,75.9962,72.9715,69.9057,70.4007,75.531,73.4225
2018-01-02 20:30:00,1.7047,0.0,72.78800000000004,75.9968,72.4924,69.9656,70.3801,73.4846,72.893
2018-01-02 21:30:00,1.5117,0.0,72.30200000000008,75.9973,72.1683,70.024,70.3497,72.228,72.5045
2018-01-02 22:30:00,1.11205,0.0,72.64400000000008,75.998,71.9389,70.0877,70.3153,71.4747,72.5015
2018-01-02 23:30:00,0.7496,0.0,72.24800000000002,75.9987,71.814,70.1572,70.2783,71.1516,72.413
2018-01-03 00:30:00,0.546462,0.0,72.12200000000004,75.9992,71.6943,70.2439,70.2397,70.8329,72.1745
2018-01-03 01:30:00,0.434741,0.0,71.20400000000006,75.9997,71.5625,70.3032,70.2016,70.4011,71.5865
2018-01-03 02:30:00,0.364827,0.0,71.16800000000009,75.9668,71.3281,70.3386,70.1654,69.8836,71.183
2018-01-03 03:30:00,0.346694,0.0,71.47400000000002,75.8039,71.2022,70.3512,70.1313,69.6207,71.3465
2018-01-03 04:30:00,0.367432,0.0,71.47400000000002,75.6493,71.1199,70.3455,70.0987,69.4663,71.474
2018-01-03 05:30:00,0.444919,0.0,71.61800000000008,75.5712,71.0844,70.3332,70.0672,69.5107,71.558
2018-01-03 06:30:00,0.676151,0.0,70.62800000000007,75.4171,71.059,70.3146,70.0375,69.3994,71.0405
2018-01-03 07:30:00,0.826175,0.085335,72.75200000000008,75.5694,71.1009,70.2997,70.0111,69.8421,71.867
2018-01-03 08:30:00,1.05935,0.497538,75.48800000000006,75.8768,71.8757,70.272,69.9891,72.211,74.348
2018-01-03 09:30:00,1.29361,0.750027,76.29800000000003,75.9994,73.3799,70.2453,69.979,75.9116,75.9605
2018-01-03 10:30:00,1.27346,1.65372,76.62200000000004,75.9988,74.8202,70.1747,69.9938,79.9951,76.487
2018-01-03 11:30:00,1.25772,2.66705,77.21600000000001,75.9987,75.7304,70.1723,70.0389,84.1636,76.9685
2018-01-03 12:30:00,1.3941,3.65255,77.50400000000005,75.9974,76.6121,70.094,70.1103,87.9995,77.384
2018-01-03 13:30:00,1.46619,4.14944,78.53000000000004,75.9964,76.9433,69.9987,70.198,89.8447,78.1025
2018-01-03 14:30:00,1.58153,4.32646,78.18800000000005,75.9957,76.8533,69.9518,70.2868,90.3313,78.3305
2018-01-03 15:30:00,1.67664,3.6987,76.64000000000001,75.9964,76.4505,69.8944,70.3697,88.6416,77.285
2018-01-03 16:30:00,1.72861,2.05274,76.1,75.9971,75.6675,69.888,70.4464,84.943,76.325
2018-01-03 17:30:00,1.86636,0.869008,73.79600000000005,75.9973,74.7462,69.9254,70.501,81.3335,74.756
2018-01-03 18:30:00,1.96012,0.0,73.05799999999999,75.997,73.784,69.927,70.5264,77.3943,73.3655
2018-01-03 19:30:00,1.82387,0.0,72.96800000000009,75.996,73.0644,69.8506,70.5242,74.5895,73.0055
2018-01-03 20:30:00,1.79092,0.0,72.82400000000001,75.9969,72.6887,70.0494,70.5039,73.0864,72.884
2018-01-03 21:30:00,1.47561,0.0,72.96800000000009,75.9975,72.4926,70.1301,70.4766,72.365,72.908
2018-01-03 22:30:00,1.08588,0.0,72.69800000000004,75.9982,72.3596,70.1876,70.4461,71.9896,72.8105
2018-01-03 23:30:00,0.737303,0.0,72.46400000000003,75.9988,72.2433,70.2592,70.4132,71.5804,72.5615
2018-01-04 00:30:00,0.459342,0.0,72.80600000000004,74.587,72.0961,70.3776,70.3789,71.3145,72.6635
2018-01-04 01:30:00,0.395858,0.0,72.95,74.2416,72.0622,70.4596,70.3401,71.3858,72.89
2018-01-04 02:30:00,0.361603,0.0,73.04000000000002,74.8476,72.0396,70.4615,70.2928,71.3763,73.0025
2018-01-04 03:30:00,0.346694,0.0,72.82400000000001,75.4057,72.0139,70.4428,70.2446,71.3932,72.914
2018-01-04 04:30:00,0.367432,0.0,72.82400000000001,75.3068,72.0096,70.421,70.2063,71.4635,72.824
2018-01-04 05:30:00,0.444919,0.0,72.71600000000001,75.3545,71.9539,70.4031,70.1757,71.2742,72.761
2018-01-04 06:30:00,0.676151,0.0,72.78800000000004,75.4269,71.8894,70.3878,70.1507,71.1118,72.758
2018-01-04 07:30:00,0.826175,0.059228,74.13800000000005,75.6639,72.013,70.3837,70.1317,71.6713,73.5755
2018-01-04 08:30:00,0.923014,0.374854,75.97400000000002,75.9539,73.0784,70.3929,70.1209,74.0491,75.209
2018-01-04 09:30:00,1.27091,0.705269,76.892,75.9984,74.6964,70.2573,70.1293,77.7542,76.5095
2018-01-04 10:30:00,1.32265,1.5946,78.13399999999999,75.9986,75.7508,70.2558,70.1659,81.6069,77.6165
2018-01-04 11:30:00,1.4804,2.63692,78.13399999999999,75.9974,76.4138,70.1788,70.2307,84.9352,78.134
2018-01-04 12:30:00,1.67885,3.52178,78.47600000000008,75.9963,76.9238,70.0951,70.3147,87.1206,78.3335
2018-01-04 13:30:00,1.5589,3.93241,78.458,75.9957,77.1691,70.0364,70.4043,88.7802,78.4655
2018-01-04 14:30:00,1.63565,4.11881,78.49400000000009,75.9953,77.1379,70.0269,70.4889,89.2849,78.479
2018-01-04 15:30:00,1.76484,4.175,78.06200000000007,75.9947,76.8267,69.9472,70.5651,88.6833,78.242
2018-01-04 16:30:00,1.96937,2.96724,76.74800000000002,75.995,76.2618,69.873,70.6346,86.9397,77.2955
2018-01-04 17:30:00,2.01139,1.37759,75.47000000000007,75.9967,75.3584,69.9215,70.6923,83.1471,76.0025
2018-01-04 18:30:00,1.92622,0.0,74.71400000000003,75.9969,74.4698,69.9955,70.7256,78.9741,75.029
